0.36288,0.33555816,0.32502708,0.30801708,0.35920584,0.41104476,0.50986908,0.40111092,0.42881076,0.43686216,0.47390616,0.31622724,0.32140584,0.28851984,0.30326184,0.41741784,0.47131308,0.31049676
0.35045892,0.32756724,0.32745384,0.31817016,0.3402,0.38188584,0.47919816,0.38685276,0.42951384,0.444528,0.44193492,0.30877308,0.30218076,0.32064984,0.295596,0.373464,0.43729308,0.29494584
0.33004692,0.31006584,0.34916616,0.297864,0.343224,0.35975016,0.46256616,0.36990324,0.44485308,0.429408,0.439236,0.31968216,0.29430324,0.285012,0.29310876,0.34387416,0.41418216,0.29494584
0.33264,0.31255308,0.36557892,0.286524,0.39279492,0.31989384,0.44107308,0.38112984,0.42379092,0.43891092,0.42660324,0.28987308,0.280476,0.27615924,0.29159676,0.31860108,0.41093892,0.28252476
0.293328,0.300888,0.35272692,0.300132,0.36709092,0.32000724,0.40705308,0.35866908,0.39398184,0.42087276,0.38815308,0.29894508,0.280476,0.27831384,0.30305016,0.31860108,0.39193308,0.27507816
0.31752,0.28458108,0.33750108,0.293328,0.37000908,0.31773924,0.38112984,0.34289892,0.37702476,0.48751416,0.36849708,0.30131892,0.289548,0.27831384,0.30142476,0.31049676,0.382536,0.27259092
0.31006584,0.27528984,0.34009416,0.281988,0.35629524,0.293328,0.39830616,0.35067816,0.35478324,0.45100692,0.36849708,0.29430324,0.282744,0.26525016,0.299376,0.30779784,0.40834584,0.26525016
0.288792,0.26848584,0.345492,0.29149092,0.34430508,0.29354724,0.41601924,0.35327124,0.34937784,0.53741016,0.36018108,0.28738584,0.282744,0.26298216,0.33166476,0.31049676,0.39193308,0.26525016
0.286524,0.272916,0.36428616,0.37324476,0.35143416,0.30035124,0.38696616,0.35650692,0.35262108,0.514836,0.34667892,0.29927016,0.28738584,0.25001676,0.37605708,0.35358876,0.48762,0.26438076
0.28209384,0.25757676,0.44895816,0.37389492,0.398412,0.29808324,0.35413308,0.42681492,0.42779016,0.51915276,0.34149276,0.30413124,0.30326184,0.25650324,0.38004876,0.32140584,0.54140184,0.252504
0.275184,0.25757676,0.41990508,0.38091816,0.39581892,0.284256,0.30574908,0.48222216,0.45392508,0.78797124,0.35207676,0.29418984,0.29430324,0.34710984,0.379512,0.35466984,0.49226184,0.244188
0.39365676,0.255528,0.46126584,0.37454508,0.50695092,0.30358692,0.458892,0.44722692,0.40262292,1.43208324,0.37248876,0.31622724,0.32195016,0.32399892,0.38275524,0.50662584,0.43081416,0.27042876
0.56829276,0.326592,0.40435416,0.31503276,0.46310292,0.69174,0.53017524,0.49604184,0.42357924,1.01951892,0.44387784,0.36870876,0.43567524,0.42897708,0.41904324,0.53697924,0.44172324,0.30056292
0.52811892,0.56969892,0.55101816,0.39884292,0.94446324,0.58050216,0.74844,0.53081784,0.46299708,1.31652108,0.44733276,0.54442584,0.42336,0.59777676,0.523152,0.44064216,0.81864216,0.335664
0.44021124,0.485352,0.99036,0.63525924,1.52280324,0.595728,1.05192108,0.61603416,0.71776908,1.76148,0.44938908,1.00407384,0.41471892,0.975996,0.69908076,0.71388324,0.607068,0.405216
0.43296876,0.52790724,1.02924108,0.62748,1.46555892,0.54572616,0.81821124,0.49961016,1.65455892,1.30032,0.66193092,0.84531384,0.41753124,1.43315676,0.69897492,0.95472216,0.48297816,0.49906584
