1.007723343,1.004393212,0.998655139,0.952443164,0.967992315,1.011130323,1.020915786,1.000806916,0.988895293,0.974498879,0.997425552,0.997989113,1.004726225,1.023246878,1.036106308,1.020172911,1.001088697,0.988254883,1.014537304,1.006724304,1.007134166,1.031623439,1.031290426,1.012103746,0.993583093,0.982721742,1.011565802,1.002728146,0.997835415,1.023912904,1.039666987,1.015357028,0.989279539,0.984309958,1.010413064,1.001959654,0.9945309,1.015100865,1.025808517,1.005392251,0.992481588,0.971655459,0.981005443,0.950086455,0.962689721,1.009798271,1.01612552,1.008056356,0.999372398,0.991149536,0.982055716,0.939122638,0.952135767,1.004393212,1.026243996,1.019583734
1.007727221,1.000436119,1.029880955,1.00423463,1.00930781,1.026260897,1.030416316,1.00961373,0.985955887,0.995745339,1.011704186,1.004056176,1.002628548,1.015936084,1.025394123,1.011525732,1.002501081,0.997529875,1.011908133,1.005866205,0.999798785,1.010200077,1.015426217,1.009180343,0.990927094,0.989601439,1.016114538,0.995872806,0.993654884,1.011449252,1.025700043,1.004948444,0.979480573,0.973693579,1.008593995,0.99847313,0.990570186,1.012698427,1.0227938,1.005713245,0.988199303,0.978205904,0.978333371,0.962247058,0.973999499,1.008670475,1.019811076,1.004489564,0.993756857,0.989626932,0.974713313,0.935402545,0.944962557,0.98544602,1.013743655,1.004871964
0.991687518,0.987026926,1.014302853,0.994921919,0.998512867,1.025126634,1.031773708,1.012290903,0.991687518,0.991280035,1.014328321,0.9944635,0.990337729,1.008699955,1.024209796,1.008165133,0.985371524,0.985447927,1.009591325,0.997825239,0.997621497,1.024056989,1.030678596,1.00954039,1.003810153,1.000779494,1.017308044,1.007120956,1.008063262,1.023420296,1.027316858,1.008445278,0.992884501,0.990821616,1.007757649,1.001518058,0.999455173,1.014430192,1.028310099,1.006713473,0.991432841,0.959521789,0.976661564,0.943731803,0.94398648,1.006789876,1.027316858,1.009744131,0.997850706,0.977960418,0.981678705,0.944903318,0.950709958,0.999327834,1.024617279,1.006662537
0.995511045,0.98794937,1.010255048,0.990705967,0.99444887,1.0143773,1.024341515,1.011140194,0.996826119,0.994878798,1.009673381,0.987165383,0.99234981,1.007523741,1.031447972,1.00560171,0.993563724,0.985825019,1.008231858,0.992729158,0.992476259,1.004767143,1.020067524,1.004564824,0.995814524,0.993260246,1.011367803,0.995182277,0.989820821,1.012252949,1.026288836,1.006512145,0.995308726,0.99232452,1.01215179,0.992400389,0.993816623,1.016021142,1.035115006,1.015237156,1.001959966,0.995030538,0.992577419,0.977201168,0.975658485,1.001884096,1.01645107,1.001757647,0.995839814,0.993867203,0.987215963,0.945462362,0.957879696,0.994878798,1.015338315,1.00770077
1.00896977,1.003187928,1.020125925,1.00820565,1.005811407,1.028327482,1.039636461,1.015413851,1.003926577,0.999418268,1.013045078,0.999622033,1.001685158,1.018317507,1.038694046,1.008689593,0.997253261,0.998985267,1.021756048,0.999545621,1.00402846,1.029499133,1.049213434,1.018521273,0.9983485,0.998985267,1.018750509,0.998093793,0.998450382,1.025372884,1.037063923,1.008816946,0.993279836,0.983142508,1.004894463,0.982531212,0.973922124,1.00102292,1.019361805,1.002041747,0.978201197,0.9612632,0.963249912,0.947483566,0.951507932,0.989917707,1.015643087,1.002958692,0.991395006,0.964421563,0.953443703,0.935690644,0.948094862,0.990248826,1.021705107,1.008816946
0.982363564,0.980885022,1.005918264,0.979992798,0.987105094,1.018664314,1.032532016,1.013463926,0.997888253,0.995339043,1.01619158,0.986187379,0.981318388,1.012291289,1.03755396,1.014636562,0.99154072,0.987793381,1.015044436,0.986314839,0.984198995,1.009232237,1.033118335,1.010557826,0.99821965,0.997556855,1.011985384,0.988328715,0.99373304,1.012240305,1.035922466,1.020423269,1.002017973,1.001559115,1.022360669,0.999009905,0.990928909,1.018689806,1.042295491,1.013693355,0.992534912,0.984581376,0.973390345,0.946725608,0.948484563,1.002680767,1.020346793,1.008110585,0.990852433,0.98947586,0.986518776,0.946394211,0.949580723,1.002425846,1.030824046,1.017976027
1.005922579,0.998399192,1.013928886,0.994967918,0.989427045,1.015784316,1.056781692,1.010218027,0.998882113,0.993061654,1.015021811,1.000076704,0.99898378,1.019596843,1.045954114,1.0181735,0.997077516,0.992959987,1.018758087,0.988029119,0.989020376,1.007218839,1.053528335,1.013445966,0.988435788,0.987724116,1.01631807,0.985563684,0.979184056,1.004600903,1.032635686,1.006812169,0.994103745,0.994103745,1.006278415,0.974507356,0.975091943,1.00043254,1.026662727,1.008235513,0.99196873,0.992248315,0.976159451,0.936153333,0.929011198,0.988003702,1.030119418,1.015860567,1.007676342,1.003711314,0.989299961,0.934628322,0.950234266,0.997585853,1.024629379,1.01680099
1.001979826,0.993811512,1.011267784,0.981215514,0.987475343,1.023685656,1.046002202,1.018087435,0.996941426,0.997984731,1.011242337,0.983505695,0.981266407,1.013328947,1.059259808,1.025085212,1.003048577,1.002794112,1.012463767,0.998035624,0.991648563,1.011522248,1.026433874,1.016840558,0.997374016,0.990452579,1.00676376,0.983963732,0.977271312,1.009588317,1.034525848,1.01164948,0.992437403,0.988594987,1.014321359,0.990478025,0.980223102,1.007018225,1.026611999,1.012285642,1.000503931,0.988264183,0.980986496,0.951468602,0.945717702,0.996686962,1.025772266,1.014245019,1.007857958,0.995389192,0.96312308,0.938796264,0.95370789,0.996101693,1.018112881,1.004778936
1.0053329,1.001744988,1.018505662,1.005845459,0.999054054,1.019248872,1.056409388,1.02837242,1.008587649,1.007408763,1.017762452,0.992595813,0.993057116,1.029884468,1.053129012,1.01691673,1.000642987,0.996516888,1.010842908,0.973682392,0.966096521,0.999694753,1.033779915,1.012765003,0.991596323,0.988469714,0.999874149,0.962406098,0.961816655,1.008151974,1.03085833,1.016609194,1.000694243,0.988982273,1.010791652,0.990853113,0.986060688,1.012688119,1.03521508,1.021478503,1.005871087,0.981755194,0.966019637,0.942851978,0.940135416,0.993697815,1.025835254,1.01417454,1.003487688,1.002744478,0.97122211,0.927167678,0.930114891,0.99374907,1.032677914,1.014072028
1.006578543,1.003159353,1.011257434,0.992181955,0.990176716,1.019766845,1.045629286,1.020229593,0.998043423,0.999868705,1.014753748,0.980099105,0.995781102,1.023880156,1.057403638,1.023365992,1.002053901,0.998763252,1.00434193,0.971332612,0.96765634,1.013982502,1.048611436,1.016579029,0.999251708,0.995498312,1.011900138,0.969635871,0.973132185,1.012902758,1.038045369,1.018224354,1.009226486,1.006809916,1.01485658,0.997220761,0.991153628,1.019047016,1.039587861,1.024908483,1.006501418,0.997606384,0.990793713,0.95130593,0.928091433,0.988531392,1.020589507,1.011128893,0.997246469,0.962797492,0.956344736,0.922178549,0.92017331,0.981615888,1.020898006,1.017298859
1.002474104,0.992995591,1.011594937,0.983082752,0.976797808,1.014073146,1.041359001,1.015018443,1.005258896,1.002525201,1.003393851,0.962260682,0.954315082,1.00978099,1.058169948,1.022631912,1.005335541,0.998795112,1.00536109,0.964841086,0.970640607,1.011646034,1.055691738,1.021737712,1.007277231,1.005412187,1.011390548,0.980860028,0.97023183,1.011390548,1.048206013,1.020690222,1.006101998,0.999025049,1.001528807,0.981600936,0.974907215,1.011467194,1.035814965,1.019847119,1.004185857,1.001401064,0.994324115,0.941080932,0.933058686,1.002704041,1.033030172,1.021098998,1.01100732,1.009883184,0.986225224,0.930120603,0.925777349,0.987809234,1.025237864,1.017522201
0.986647502,0.989390326,1.001694582,0.980956784,0.980726079,1.01348616,1.047553568,1.025585345,1.007539103,1.011461085,1.015280531,0.978572835,0.980239036,1.019074343,1.063138958,1.036607907,1.014075739,1.012101931,1.015280531,0.977444944,0.984237919,1.0138194,1.051860057,1.028610141,1.012845313,1.013204187,1.016485322,0.98895455,0.987877928,1.012332636,1.032967898,1.017074901,1.008103048,1.007923611,1.007180229,0.988595676,0.983571438,1.008872064,1.03642847,1.007974879,0.998695419,0.989262157,0.977060436,0.94081415,0.927689611,0.988390605,1.022329844,1.011025309,0.994363296,0.994081323,0.949811637,0.926792425,0.924946787,0.967088863,1.011691789,1.010179391
1.000791568,1.007340579,1.015430533,0.984868483,0.977086718,1.011809316,1.040727692,1.017741949,1.008496287,1.009472218,1.01743376,0.99062134,0.978345155,1.01743376,1.036901015,1.018101502,0.999070848,1.005183258,1.019385622,0.967661279,0.95823584,1.007700132,1.030480417,1.017176936,1.008932887,1.008136733,1.01550758,0.979449498,0.983558681,1.017639219,1.042679554,1.021748402,1.013863907,1.01935994,1.025575079,0.980065875,0.951969335,1.007417626,1.027963542,1.018101502,1.01432619,1.011603856,0.9985572,0.943031862,0.927391283,1.000123826,1.026345551,1.022647286,1.01067929,0.996348514,0.962088199,0.909798843,0.912264353,0.972078651,1.018358326,1.014891203
1.010081845,1.01059714,1.011988437,0.970635989,0.955847014,1.009128548,1.046358634,1.030796716,1.016188094,1.01989822,1.026700118,0.989804975,0.978185066,1.020619633,1.042313565,1.026236352,1.020104338,1.016626095,1.02265505,0.987125439,0.970842108,1.012709851,1.041076857,1.03087401,1.019279866,1.017785509,1.020233162,0.975454,0.951235121,1.010210668,1.039299088,1.030023773,1.014951385,1.008664782,0.985502259,0.940439685,0.930391427,0.988594031,1.039994737,1.032316837,1.009025489,1.010674434,0.98756344,0.930700604,0.924980826,0.99632346,1.033167074,1.020310456,1.008123722,1.00129606,0.975685883,0.907615374,0.907177373,0.977695535,1.017630921,1.020258927
1.012778824,1.01138028,0.98623239,0.923453312,0.911151306,0.996151692,1.033187205,1.030364218,1.026790162,1.027308141,1.02808511,1.001849463,0.977556239,1.017570132,1.056418572,1.031011692,1.012001855,1.024459255,1.019667948,0.97403398,0.952796833,1.011302584,1.044038869,1.026634768,1.015239225,1.012234946,1.016223386,0.97952456,0.953055823,1.01189826,1.043546789,1.028473594,1.01536872,1.022309641,1.007573133,0.976649775,0.948057324,1.006122792,1.044168364,1.035414515,1.026220384,1.025469315,1.002496937,0.915398735,0.872484159,0.990764708,1.033860578,1.034715243,1.022024753,1.024303861,0.978669894,0.890691128,0.890665229,0.974008081,1.029898037,1.036243282
