0.668555895,0.561959249,0.858326982,0.897735047,0.948948551,1.016651936,1.094829279,0.895718958,0.526443205,0.526251839,1.043513353,1.091336162,1.213692261,1.297753457,1.731986078,1.061663541,0.78144069,0.695605984,1.026659606,1.091484404,1.16294235,1.274770585,1.547694548,0.977308558,0.612668731,0.651278986,0.972133571,1.05080685,1.115717898,1.195116214,1.730088582,1.075781553,0.798210883,0.746444841,1.091497881,1.163422114,1.217864595,1.259180936,2.714290252,1.001226701,0.735175767,0.62050129,0.740814347,0.781677877,0.856480697,0.991623327,1.09281858,0.891522367,0.720987678,0.640053037,0.707842672,0.786270678,0.819735594,0.995943902,1.284594974,0.944954108,,25.99011042,,17.37584153,14.60538293,22.30801304,23.332233,24.66327762,26.42289608,28.45473385,23.27983462,13.68231703,13.6773434,27.12102727,28.36394736,31.54399588,33.72875565,45.01450941,27.59275266,20.30972982,18.07887633,26.68299652,28.36780018,30.22500009,33.13142826,40.2247522,25.40035734,15.92332797,16.92681276,25.26585885,27.31058606,28.99763137,31.06120237,44.96519328,27.95968135,20.74558899,19.40018384,28.36815045,30.23746921,31.6524353,32.72625157,70.54470336,26.02199251,19.10729936,16.12689704,19.25384668,20.31589434,22.26002789,25.77239976,28.40247556,23.17076476,18.73854936,16.63504911,18.39690921,20.43526174,21.3050186,25.88469199,33.38676522,24.55946161
0.647111548,0.636052871,1.068708852,1.126118948,1.153681426,1.269776169,1.574253055,0.981556721,0.710675689,0.696781325,1.04715964,1.073729124,1.13028952,1.226785844,1.672375877,1.044291272,0.691202965,0.722840486,1.081067219,1.099039141,1.100841612,1.117873333,1.338375666,0.933817625,0.691891775,0.651613956,1.035112997,1.054904988,1.103363061,1.245227866,2.583315252,1.00236433,0.723609741,0.721684088,1.127066691,1.103908579,1.211262468,1.334114594,1.684186212,0.95592241,0.691861608,0.636638611,0.74388943,0.808220312,0.837834138,0.930388656,0.94206324,0.822074454,0.660885245,0.568436312,0.757054761,0.780620126,0.788805408,0.867332324,0.951078111,0.838862326,,25.15646143,,16.2790367,16.00083952,26.88493302,28.32916788,29.0225423,31.94307522,39.60263626,24.69249379,17.87808556,17.52855253,26.34283109,27.01122529,28.43408471,30.86159077,42.07105925,26.27067311,17.38822073,18.18410881,27.1958258,27.64793576,27.69327955,28.12173739,33.66879582,23.49154707,17.40554875,16.39230135,26.03978018,26.53767664,27.75671029,31.32552678,64.9870705,25.21593961,18.20346054,18.15501792,28.35300974,27.77043359,30.47107756,33.56160233,42.36816548,24.04762524,17.40478986,16.01557466,18.71362575,20.33196311,21.07694218,23.40528634,23.69897756,20.68048429,16.62553418,14.29984616,19.0448189,19.63764009,19.84355282,21.81901216,23.92575982,21.10280775
0.64547075,0.602419357,1.059870285,1.05185133,1.171762797,1.237401113,2.302655394,0.943971882,0.688180352,0.709182606,1.098387563,1.050030035,1.1096141,1.240243002,3.042060441,1.02423792,0.731403836,0.732175855,1.086099798,1.116693726,1.164365281,1.191185161,2.595577914,0.962055761,0.689296552,0.718905738,0.951073019,0.978978028,1.031683239,1.007540328,1.160376119,0.871727189,0.684303528,0.724202312,0.978770085,0.992164489,1.025399533,1.016006241,1.336272084,0.874526055,0.650458995,0.624619076,0.753020358,0.760592355,0.767217853,0.889980769,1.021353008,0.804057244,0.661891085,0.594775656,0.709832726,0.726255451,0.753194839,0.831768651,1.041523489,0.811337643,,25.09267541,,16.19658802,15.11631339,26.59498104,26.393764,29.40266352,31.04970448,57.77978438,23.68678003,17.2682862,17.79528894,27.56148259,26.34806284,27.84318644,31.12101508,76.33343522,25.70086967,18.35287905,18.37225107,27.25314969,28.0208332,29.21704005,29.8900226,65.1299941,24.14055294,17.29629464,18.03926833,23.86496656,24.56517789,25.88769264,25.28188241,29.11694131,21.8739674,17.17100631,18.17217355,24.55996004,24.89606148,25.73001765,25.49431482,33.53064166,21.94419844,16.32175643,15.67336373,18.89529542,19.08529708,19.25154855,22.33199856,25.62847951,20.17594743,16.60861815,14.92451248,17.81160219,18.2236923,18.89967362,20.87130078,26.13461084,20.35863212
0.653523006,0.659187397,0.988554262,1.025107903,1.239063364,1.243012544,3.712148153,1.017984369,0.625640343,0.647081584,1.184359834,1.013216215,1.071926319,1.173523321,3.202222771,0.985461584,0.681052474,0.681330616,1.147174854,1.060621821,1.096045232,1.225246755,2.147771987,0.958854843,0.676034875,0.677913439,0.978525686,0.91451101,0.967391163,1.088926113,1.715997976,0.858803077,0.657686311,0.654302246,0.908115944,0.893464908,0.898290457,0.98016805,1.460722927,0.793547798,0.64923829,0.619856748,0.657677481,0.681549157,0.685741159,0.796424143,0.934259115,0.720206524,0.611240959,0.586219187,0.644710751,0.645366373,0.688774234,0.792927496,0.954704783,0.766590067,,25.40570686,,16.60321392,16.74712177,25.1149198,26.04359088,31.47928061,31.57961232,94.3097478,25.86261247,15.89483515,16.43956504,30.08949876,25.74147414,27.23304584,29.81418949,81.35473302,25.03634812,17.30261951,17.3096859,29.14478806,26.94584707,27.84580387,31.12825989,54.5656655,24.36038506,17.17514386,17.22287011,24.86013673,23.23379864,24.57725631,27.66493762,43.59614155,21.81849922,16.70898562,16.62301106,23.07132747,22.69910754,22.82170403,24.90186215,37.11069849,20.16064274,16.49435768,15.74789883,16.70876129,17.31523809,17.42173887,20.23371831,23.73551321,18.29735583,15.52900863,14.89331282,16.37933235,16.39598889,17.49879628,20.14488352,24.25494985,19.47576252
0.695130195,0.712995974,1.293326114,1.139901149,1.187304884,1.41372019,4.316708766,1.005099348,0.690996974,0.697820899,1.14984679,1.004202446,1.077070709,1.170413239,2.89246658,0.95028621,0.660380245,0.679815602,1.084664475,1.019771161,1.080087786,1.168666773,2.320963446,0.934518184,0.60959569,0.657091606,0.976675045,0.900520635,0.933910284,1.040223006,1.438843397,0.897446256,0.601306825,0.648837621,1.046867551,0.959526787,0.960944389,0.995931021,1.188852039,0.806622523,0.601481223,0.577075537,0.65484437,0.691251096,0.701084624,0.800060194,0.931204631,0.737267125,0.590773216,0.498768563,0.603905348,0.605113674,0.627247209,0.727852151,0.907668441,0.735049785,,27.02318633,,18.78463278,19.26742306,34.94979256,30.80376115,32.08476111,38.20322411,116.6512253,27.16098696,18.67293998,18.85734418,31.07252406,27.13674981,29.10588246,31.62829504,78.16366334,25.67976132,17.84557841,18.37078368,29.31109021,27.5574661,29.18741349,31.58109996,62.71982767,25.25365902,16.47321792,17.7567089,26.39287172,24.33493691,25.23723162,28.11014012,38.88213322,24.2518574,16.24922637,17.53365993,28.28969689,25.92947115,25.96777928,26.91322955,32.12657017,21.79751074,16.25393916,15.59441976,17.69598143,18.67980717,18.94554043,21.6201757,25.16411625,19.92330689,15.96457469,13.47831581,16.31944674,16.35209956,16.9502182,19.6688843,24.52809341,19.8633873
0.553564173,0.565326064,1.043625155,0.976229349,1.053654713,1.321566346,2.671214811,0.974572334,0.631900652,0.666520604,1.172447141,1.087740144,1.24882533,1.213044009,2.007514689,0.987553905,0.658801636,0.666996814,1.237029424,1.08134047,1.134287202,1.354993344,2.114766324,1.035391103,0.602186145,0.615743541,1.146066101,1.101506488,1.123927214,1.15121208,1.68390354,0.961211739,0.650902873,0.674861561,1.192547559,1.163377292,1.141619858,1.307209598,1.815281508,0.952732292,0.642705265,0.575737075,0.677070105,0.683481927,0.664773693,0.781197221,0.953674993,0.741409423,0.551795395,0.541165716,0.646029014,0.652331502,0.675959759,0.757411038,0.993751918,0.718310828,,21.51980723,,11.91259429,12.16570792,22.45861216,21.0082674,22.67444631,28.43985301,57.4840278,20.97260876,13.59838022,14.34339491,25.23083646,23.40795822,26.87448037,26.10447324,43.20132912,21.25196966,14.17728421,14.35364286,26.62063474,23.27023846,24.40964193,29.15919556,45.50936363,22.28141694,12.95892976,13.25068231,24.66312157,23.70420728,24.18669699,24.77386204,36.23727957,20.68509133,14.00730435,14.5228907,25.66339358,25.03565506,24.56743927,28.13089856,39.06450812,20.50261527,13.83089341,12.38975087,14.57041814,14.70839931,14.30580172,16.8112136,20.52290201,15.95498786,11.87453053,11.64578189,13.90241985,14.03804817,14.54652371,16.29933953,21.38534971,15.45791055
0.57244009,0.594691012,1.082039869,1.040344933,1.094143256,1.149064343,1.834374323,0.947297053,0.624911307,0.64780445,1.11825572,0.94589809,1.003192698,1.135517082,1.796970588,0.98420228,0.641490029,0.665023147,1.147862986,0.950389142,1.048339007,1.468676863,2.731345383,0.969071923,0.635665134,0.66077012,1.063797212,0.97144769,1.029375536,2.106700546,2.558096279,1.005507835,0.611730067,0.67217964,1.033386047,0.96087126,0.943571724,1.040771583,1.481029504,0.945424283,0.671750744,0.663781371,0.702370743,0.725874669,0.723467464,0.808031746,1.014804315,0.784455963,0.665220753,0.646394259,0.682569691,0.657440004,0.674445376,0.770825618,1.075476195,0.819421056,,22.2536085,,12.73885765,13.23402096,24.07929163,23.15142884,24.34863566,25.57082803,40.82144803,21.08077775,13.90653157,14.41598661,24.885225,21.04964578,22.32465755,25.26935259,39.98907995,21.90205222,14.27546796,14.79916476,25.5440935,21.14958789,23.32932584,32.68335992,60.78229083,21.56534718,14.14584303,14.70451956,23.67332668,21.61821657,22.90732018,46.88168918,56.9268731,22.3761777,13.61320142,14.95842255,22.99656852,21.38285284,20.99787574,23.16092335,32.95825076,21.03910186,14.94887807,14.77153076,15.63028354,16.1533307,16.09976171,17.98162213,22.58305793,17.45697589,14.8035622,14.38460478,15.18963868,14.63041246,15.00884335,17.15365152,23.93322619,18.23507538
0.689374618,0.717398427,1.139502347,1.082826158,1.022970674,1.132950173,1.855504394,1.051948726,0.679900498,0.67637731,1.122480815,0.986351834,1.011492413,1.176619944,2.147958629,1.096850588,0.667392838,0.727514783,1.212767355,0.984242932,1.003238997,1.411744367,2.279883469,1.08900711,0.577933007,0.614531349,1.183194892,0.996620778,1.074124088,1.310986192,1.870649321,1.12814479,0.56218456,0.616344186,1.172925948,1.008818707,0.996641275,1.212036299,1.714262577,1.032738582,0.704173375,0.670064267,0.699907744,0.65323404,0.666766544,0.828293454,1.055419534,0.805393869,0.598999259,0.628749361,0.681355778,0.674537145,0.688037765,0.765044595,1.035995311,0.805592006,,26.79943827,,18.47485252,19.22587486,30.53802281,29.01913278,27.41503943,30.36242822,49.72647547,28.19163495,18.22095143,18.12653197,30.08185531,26.43367509,27.10742848,31.53275356,57.56408468,29.39497962,17.88575316,19.49698752,32.50148387,26.3771577,26.88624157,37.83395602,61.09959629,29.18477882,15.48827995,16.46909495,31.70895847,26.70887702,28.78592219,35.13369353,50.132351,30.23364666,15.06623041,16.51767797,31.43375654,27.03577466,26.70942633,32.48189198,45.94127411,27.67681388,18.87145089,17.95734596,18.75713438,17.50630533,17.86896884,22.19779929,28.28465065,21.58410328,16.05284367,16.85012969,18.25995211,18.07721658,18.43902561,20.5027654,27.76409239,21.58941324
0.800397177,0.804649189,1.200296206,1.047181802,1.157216965,1.381090674,2.35553281,1.19219661,0.801015973,0.832645281,1.193814319,1.004966665,1.084512872,1.31893705,2.175308518,1.164494446,0.763658383,0.774337032,1.14902013,0.991565315,1.043186149,1.223260162,1.665745605,1.012619844,0.575469305,0.580859459,0.981394963,0.918613704,0.926830429,1.105850279,1.514569359,1.037453448,0.723153775,0.73739271,0.972307504,0.919716487,0.92374308,1.049500077,1.388085277,0.961589076,0.747180734,0.710914877,0.761293699,0.730029039,0.72385213,0.825445149,1.089407989,0.877127863,0.697725685,0.64187936,0.720338254,0.644562282,0.691237169,0.792998147,1.035325232,0.856504281,,31.11544026,,24.90471055,25.03701377,37.34774489,32.5835228,36.00731534,42.97324436,73.29344043,37.0957224,24.92396466,25.9081245,37.14605812,31.26998023,33.74509548,41.03930699,67.68568224,36.23375737,23.7615668,24.09383766,35.75226721,30.85299132,32.4591963,38.06227849,51.83040786,31.50811226,17.90598078,18.0736978,30.53653634,28.58306983,28.83873684,34.40901829,47.12649241,32.28082078,22.50124808,22.94429882,30.25377606,28.61738341,28.74267262,32.65565695,43.19088451,29.92026745,23.24885749,22.12042939,23.68798861,22.71517495,22.52297771,25.68408922,33.8974092,27.29221962,21.71004187,19.97235888,22.41364191,20.05583918,21.50814884,24.67448647,32.21460041,26.65050779
0.834526018,0.852344402,1.136420565,1.017752704,1.028081125,1.219907397,1.736177364,1.09591433,0.811404721,0.815677269,1.094106237,1.002510233,1.005165405,1.125643836,1.568718239,1.060933925,0.834615184,0.832415751,1.033589616,0.964074636,0.974301507,1.123278454,1.552581629,1.051194992,0.846281099,0.853394582,1.033299826,0.997266763,0.997658104,1.096592984,1.556321657,1.074199878,0.863514949,0.858328447,1.05074173,0.989494441,0.973989425,1.119808402,1.567033988,1.058286183,0.835380528,0.811451781,0.8238979,0.752374203,0.737451244,0.88654708,1.101618492,0.932249724,0.645401978,0.711293341,0.769855737,0.677011405,0.714736148,0.85899967,1.092003401,0.942179374,,32.44219895,,27.0738591,27.65192666,36.86798206,33.01813571,33.35321239,39.57647847,56.32541146,35.55387073,26.32375339,26.46236424,35.49521221,32.52363643,32.60977605,36.51836127,50.89266921,34.41902947,27.07675185,27.0053974,33.53191995,31.27670114,31.60848333,36.44162308,50.36916209,34.10307707,27.45521978,27.68599681,33.52251853,32.35352673,32.36622269,35.57588775,50.49049683,34.84940615,28.01432377,27.84606224,34.08837225,32.10137551,31.5983587,36.32904696,50.8380284,34.33313089,27.10158129,26.32528012,26.72905959,24.40867358,23.92453997,28.76153675,35.73892628,30.24423102,20.93825937,23.07592008,24.97581298,21.96373869,23.18761231,27.86783819,35.42699159,30.5663707
